"","X.x","Date","Species","site","transect","average_value","Week.x","month","year.x","YearMonth.x","YearMonthSite","WeekYearSite.x","cape.x","X.y","YearMonth.y","SiteCode","average_chl","Week.y","cape.y","year.y","WeekYearSite.y"
"1755",901,"2024-08-18","Egregia menziesii","FC",2,0.2,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",73,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1756",901,"2024-08-18","Egregia menziesii","FC",2,0.2,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",74,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1757",901,"2024-08-18","Egregia menziesii","FC",2,0.2,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",75,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1758",901,"2024-08-18","Egregia menziesii","FC",2,0.2,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",76,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1759",901,"2024-08-18","Egregia menziesii","FC",2,0.2,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",77,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1760",902,"2024-08-18","Egregia menziesii","FC",3,0.166666666666667,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",72,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1761",902,"2024-08-18","Egregia menziesii","FC",3,0.166666666666667,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",73,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1762",902,"2024-08-18","Egregia menziesii","FC",3,0.166666666666667,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",74,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1763",902,"2024-08-18","Egregia menziesii","FC",3,0.166666666666667,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",75,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1764",902,"2024-08-18","Egregia menziesii","FC",3,0.166666666666667,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",76,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1765",902,"2024-08-18","Egregia menziesii","FC",3,0.166666666666667,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",77,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1766",903,"2024-08-18","Egregia menziesii","FC",4,0.2,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",72,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1767",903,"2024-08-18","Egregia menziesii","FC",4,0.2,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",73,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1768",903,"2024-08-18","Egregia menziesii","FC",4,0.2,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",74,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1769",903,"2024-08-18","Egregia menziesii","FC",4,0.2,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",75,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1770",903,"2024-08-18","Egregia menziesii","FC",4,0.2,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",76,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1771",903,"2024-08-18","Egregia menziesii","FC",4,0.2,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",77,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1772",904,"2024-08-18","Egregia menziesii","FC",5,0,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",72,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1773",904,"2024-08-18","Egregia menziesii","FC",5,0,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",73,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1774",904,"2024-08-18","Egregia menziesii","FC",5,0,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",74,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1775",904,"2024-08-18","Egregia menziesii","FC",5,0,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",75,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1776",904,"2024-08-18","Egregia menziesii","FC",5,0,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",76,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1777",904,"2024-08-18","Egregia menziesii","FC",5,0,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",77,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1778",905,"2024-08-18","Hedophyllum sessile","FC",1,12.9230769230769,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",72,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1779",905,"2024-08-18","Hedophyllum sessile","FC",1,12.9230769230769,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",73,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1780",905,"2024-08-18","Hedophyllum sessile","FC",1,12.9230769230769,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",74,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1781",905,"2024-08-18","Hedophyllum sessile","FC",1,12.9230769230769,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",75,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1782",905,"2024-08-18","Hedophyllum sessile","FC",1,12.9230769230769,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",76,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1783",905,"2024-08-18","Hedophyllum sessile","FC",1,12.9230769230769,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",77,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1784",906,"2024-08-18","Hedophyllum sessile","FC",2,11.3,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",72,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1785",906,"2024-08-18","Hedophyllum sessile","FC",2,11.3,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",73,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1786",906,"2024-08-18","Hedophyllum sessile","FC",2,11.3,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",74,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1787",906,"2024-08-18","Hedophyllum sessile","FC",2,11.3,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",75,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1788",906,"2024-08-18","Hedophyllum sessile","FC",2,11.3,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",76,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1789",906,"2024-08-18","Hedophyllum sessile","FC",2,11.3,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",77,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1790",907,"2024-08-18","Hedophyllum sessile","FC",3,7.3,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",72,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1791",907,"2024-08-18","Hedophyllum sessile","FC",3,7.3,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",73,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1792",907,"2024-08-18","Hedophyllum sessile","FC",3,7.3,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",74,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1793",907,"2024-08-18","Hedophyllum sessile","FC",3,7.3,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",75,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1794",907,"2024-08-18","Hedophyllum sessile","FC",3,7.3,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",76,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1795",907,"2024-08-18","Hedophyllum sessile","FC",3,7.3,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",77,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1796",908,"2024-08-18","Hedophyllum sessile","FC",4,17.4,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",72,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1797",908,"2024-08-18","Hedophyllum sessile","FC",4,17.4,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",73,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1798",908,"2024-08-18","Hedophyllum sessile","FC",4,17.4,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",74,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1799",908,"2024-08-18","Hedophyllum sessile","FC",4,17.4,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",75,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1800",908,"2024-08-18","Hedophyllum sessile","FC",4,17.4,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",76,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1801",908,"2024-08-18","Hedophyllum sessile","FC",4,17.4,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",77,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1802",909,"2024-08-18","Hedophyllum sessile","FC",5,11.2857142857143,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",72,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1803",909,"2024-08-18","Hedophyllum sessile","FC",5,11.2857142857143,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",73,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1804",909,"2024-08-18","Hedophyllum sessile","FC",5,11.2857142857143,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",74,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1805",909,"2024-08-18","Hedophyllum sessile","FC",5,11.2857142857143,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",75,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1806",909,"2024-08-18","Hedophyllum sessile","FC",5,11.2857142857143,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",76,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1807",909,"2024-08-18","Hedophyllum sessile","FC",5,11.2857142857143,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",77,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1808",910,"2024-08-18","Lessoniopsis littoralis","FC",1,1.16666666666667,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",72,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1809",910,"2024-08-18","Lessoniopsis littoralis","FC",1,1.16666666666667,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",73,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1810",910,"2024-08-18","Lessoniopsis littoralis","FC",1,1.16666666666667,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",74,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1811",910,"2024-08-18","Lessoniopsis littoralis","FC",1,1.16666666666667,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",75,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1812",910,"2024-08-18","Lessoniopsis littoralis","FC",1,1.16666666666667,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",76,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1813",910,"2024-08-18","Lessoniopsis littoralis","FC",1,1.16666666666667,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",77,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1814",911,"2024-08-18","Lessoniopsis littoralis","FC",2,0.4,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",72,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1815",911,"2024-08-18","Lessoniopsis littoralis","FC",2,0.4,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",73,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1816",911,"2024-08-18","Lessoniopsis littoralis","FC",2,0.4,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",74,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1817",911,"2024-08-18","Lessoniopsis littoralis","FC",2,0.4,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",75,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1818",911,"2024-08-18","Lessoniopsis littoralis","FC",2,0.4,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",76,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1819",911,"2024-08-18","Lessoniopsis littoralis","FC",2,0.4,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",77,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1820",912,"2024-08-18","Lessoniopsis littoralis","FC",3,1.83333333333333,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",72,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1821",912,"2024-08-18","Lessoniopsis littoralis","FC",3,1.83333333333333,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",73,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1822",912,"2024-08-18","Lessoniopsis littoralis","FC",3,1.83333333333333,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",74,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1823",912,"2024-08-18","Lessoniopsis littoralis","FC",3,1.83333333333333,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",75,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1824",912,"2024-08-18","Lessoniopsis littoralis","FC",3,1.83333333333333,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",76,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1825",912,"2024-08-18","Lessoniopsis littoralis","FC",3,1.83333333333333,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",77,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1826",913,"2024-08-18","Lessoniopsis littoralis","FC",4,3.33333333333333,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",72,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1827",913,"2024-08-18","Lessoniopsis littoralis","FC",4,3.33333333333333,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",73,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1828",913,"2024-08-18","Lessoniopsis littoralis","FC",4,3.33333333333333,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",74,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1829",913,"2024-08-18","Lessoniopsis littoralis","FC",4,3.33333333333333,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",75,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1830",913,"2024-08-18","Lessoniopsis littoralis","FC",4,3.33333333333333,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",76,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1831",913,"2024-08-18","Lessoniopsis littoralis","FC",4,3.33333333333333,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",77,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1832",914,"2024-08-18","Lessoniopsis littoralis","FC",5,0.2,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",72,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1833",914,"2024-08-18","Lessoniopsis littoralis","FC",5,0.2,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",73,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1834",914,"2024-08-18","Lessoniopsis littoralis","FC",5,0.2,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",74,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1835",914,"2024-08-18","Lessoniopsis littoralis","FC",5,0.2,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",75,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1836",914,"2024-08-18","Lessoniopsis littoralis","FC",5,0.2,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",76,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1837",914,"2024-08-18","Lessoniopsis littoralis","FC",5,0.2,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",77,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1838",915,"2024-08-18","Postelsia palmaeformis","FC",1,2.5,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",72,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1839",915,"2024-08-18","Postelsia palmaeformis","FC",1,2.5,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",73,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1840",915,"2024-08-18","Postelsia palmaeformis","FC",1,2.5,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",74,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1841",915,"2024-08-18","Postelsia palmaeformis","FC",1,2.5,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",75,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1842",915,"2024-08-18","Postelsia palmaeformis","FC",1,2.5,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",76,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1843",915,"2024-08-18","Postelsia palmaeformis","FC",1,2.5,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",77,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1844",916,"2024-08-18","Postelsia palmaeformis","FC",2,5,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",72,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1845",916,"2024-08-18","Postelsia palmaeformis","FC",2,5,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",73,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1846",916,"2024-08-18","Postelsia palmaeformis","FC",2,5,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",74,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1847",916,"2024-08-18","Postelsia palmaeformis","FC",2,5,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",75,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1848",916,"2024-08-18","Postelsia palmaeformis","FC",2,5,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",76,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1849",916,"2024-08-18","Postelsia palmaeformis","FC",2,5,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",77,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1850",917,"2024-08-18","Postelsia palmaeformis","FC",3,7,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",72,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1851",917,"2024-08-18","Postelsia palmaeformis","FC",3,7,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",73,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1852",917,"2024-08-18","Postelsia palmaeformis","FC",3,7,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",74,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1853",917,"2024-08-18","Postelsia palmaeformis","FC",3,7,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",75,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1854",917,"2024-08-18","Postelsia palmaeformis","FC",3,7,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",76,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1855",917,"2024-08-18","Postelsia palmaeformis","FC",3,7,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",77,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1856",918,"2024-08-18","Postelsia palmaeformis","FC",4,2,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",72,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1857",918,"2024-08-18","Postelsia palmaeformis","FC",4,2,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",73,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1858",918,"2024-08-18","Postelsia palmaeformis","FC",4,2,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",74,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1859",918,"2024-08-18","Postelsia palmaeformis","FC",4,2,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",75,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1860",918,"2024-08-18","Postelsia palmaeformis","FC",4,2,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",76,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1861",918,"2024-08-18","Postelsia palmaeformis","FC",4,2,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",77,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1862",919,"2024-08-18","Postelsia palmaeformis","FC",5,2.5,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",72,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1863",919,"2024-08-18","Postelsia palmaeformis","FC",5,2.5,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",73,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1864",919,"2024-08-18","Postelsia palmaeformis","FC",5,2.5,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",74,"Aug 2024","FC",19.3883333333333,31,"Foulweather",24,"31_24_FC"
"1865",919,"2024-08-18","Postelsia palmaeformis","FC",5,2.5,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",75,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1866",919,"2024-08-18","Postelsia palmaeformis","FC",5,2.5,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",76,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1867",919,"2024-08-18","Postelsia palmaeformis","FC",5,2.5,33,8,24,"Aug 2024","Aug 2024_FC","33_24_FC","Foulweather",77,"Aug 2024","FC",19.3883333333333,33,"Foulweather",24,"33_24_FC"
"1868",920,"2024-08-19","Hedophyllum sessile","YB",3,9.625,33,8,24,"Aug 2024","Aug 2024_YB","33_24_YB","Perpetua",87,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"31_24_YB"
"1869",920,"2024-08-19","Hedophyllum sessile","YB",3,9.625,33,8,24,"Aug 2024","Aug 2024_YB","33_24_YB","Perpetua",88,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"31_24_YB"
"1870",920,"2024-08-19","Hedophyllum sessile","YB",3,9.625,33,8,24,"Aug 2024","Aug 2024_YB","33_24_YB","Perpetua",89,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"31_24_YB"
"1871",920,"2024-08-19","Hedophyllum sessile","YB",3,9.625,33,8,24,"Aug 2024","Aug 2024_YB","33_24_YB","Perpetua",90,"Aug 2024","YB",26.0483333333333,34,"Perpetua",24,"34_24_YB"
"1872",920,"2024-08-19","Hedophyllum sessile","YB",3,9.625,33,8,24,"Aug 2024","Aug 2024_YB","33_24_YB","Perpetua",91,"Aug 2024","YB",26.0483333333333,34,"Perpetua",24,"34_24_YB"
"1873",920,"2024-08-19","Hedophyllum sessile","YB",3,9.625,33,8,24,"Aug 2024","Aug 2024_YB","33_24_YB","Perpetua",92,"Aug 2024","YB",26.0483333333333,34,"Perpetua",24,"34_24_YB"
"1874",921,"2024-08-19","Hedophyllum sessile","YB",4,34.6666666666667,33,8,24,"Aug 2024","Aug 2024_YB","33_24_YB","Perpetua",87,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"31_24_YB"
"1875",921,"2024-08-19","Hedophyllum sessile","YB",4,34.6666666666667,33,8,24,"Aug 2024","Aug 2024_YB","33_24_YB","Perpetua",88,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"31_24_YB"
"1876",921,"2024-08-19","Hedophyllum sessile","YB",4,34.6666666666667,33,8,24,"Aug 2024","Aug 2024_YB","33_24_YB","Perpetua",89,"Aug 2024","YB",26.0483333333333,31,"Perpetua",24,"31_24_YB"
